,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
74,Remote Sensing; Image Classification; Satellite Imagery,TC.153,84.0,0.29,-29.2,2.67,95.11399999999999,University of Bristol
75,Cryptography; Authentication; Data Privacy,TC.84,150.0,0.37,-45.2,2.64,93.24,University of Bristol
76,Glioma; Neoplasms; Glioblastoma,TC.222,23.0,0.13,-26.3,2.64,86.546,University of Bristol
77,Health; Costs And Cost Analysis; Neoplasms,TC.584,74.0,0.68,-9.0,2.63,72.892,University of Bristol
78,Masonry Materials; Masonry Construction; Brick,TC.1003,14.0,0.2,-71.2,2.63,61.111000000000004,University of Bristol
79,Music; Jazz; Popular Music,TC.873,22.0,0.36,64.5,2.63,12.651,University of Bristol
80,Martin Heidegger; Nietzsche; Phenomenology,TC.546,23.0,0.21,-79.5,2.58,22.221999999999998,University of Bristol
81,Electricity; Energy; Economics,TC.81,34.0,0.09,10.1,2.57,98.594,University of Bristol
82,HIV; HIV Infections; HIV-1,TC.17,136.0,0.33,48.6,2.55,96.38600000000001,University of Bristol
83,Superconductors (Materials); Superconducting Materials; Superconductivity,TC.50,71.0,0.4,-60.1,2.53,89.29,University of Bristol
84,Neisseria Meningitidis; Meningococcal Vaccines; Siderophores,TC.1002,37.0,1.08,46.6,2.53,44.177,University of Bristol
85,Concretes; Compressive Strength; Cements,TC.68,31.0,0.08,-56.4,2.52,97.12200000000001,University of Bristol
86,Parkinson Disease; Deep Brain Stimulation; Patients,TC.102,45.0,0.18,47.0,2.51,95.85,University of Bristol
87,Fiction; Postcolonial; Introduction,TC.867,16.0,0.26,145.1,2.48,5.622000000000001,University of Bristol
88,T-Lymphocytes; Neoplasms; Immunotherapy,TC.12,59.0,0.12,9.3,2.47,99.665,University of Bristol
89,Microbial Fuel Cells; Anaerobic Digestion; Bioreactors,TC.65,30.0,0.08,-85.6,2.47,99.06299999999999,University of Bristol
90,Premature Infant; Infant (Newborn); Neonatal Intensive Care Units,TC.299,74.0,0.59,-13.4,2.47,77.309,University of Bristol
91,Formicidae; Hymenoptera; Ant,TC.260,62.0,0.55,-28.1,2.46,82.329,University of Bristol
92,Justice; Theory; Human Rights,TC.570,46.0,0.45,62.5,2.46,39.759,University of Bristol
93,Pigments; Painting; Bronze,TC.916,21.0,0.39,168.5,2.45,52.008,University of Bristol
94,Mitochondria; Mitochondrial DNA; Mutation,TC.320,21.0,0.18,-32.6,2.44,88.554,University of Bristol
95,Microfluidics; Fluidic Devices; Microchannels,TC.197,36.0,0.17,143.8,2.43,95.917,University of Bristol
96,Fluorescence; Probes; Supramolecular Chemistry,TC.248,37.0,0.17,17.1,2.42,97.992,University of Bristol
97,Omega-3 Fatty Acids; Docosahexaenoic Acids; Unsaturated Fatty Acids,TC.600,25.0,0.36,12.4,2.42,74.498,University of Bristol
98,Rivers; Fish; Streams,TC.149,14.0,0.09,-30.4,2.42,82.53,University of Bristol
99,Soil; Pedogenesis; Chemical Weathering,TC.878,17.0,0.51,-45.5,2.39,39.023,University of Bristol
100,Kisspeptins; Gonadotropin-Releasing Hormone; Estradiol,TC.379,19.0,0.36,267.4,2.38,58.701,University of Bristol
101,Ticks; Lyme Disease; Borrelia Burgdorferi,TC.269,40.0,0.35,-3.3,2.37,75.368,University of Bristol
102,Reynolds Number; Boundary Layers; Large Eddy Simulation,TC.34,64.0,0.19,260.6,2.37,89.96,University of Bristol
103,Alzheimer Disease; Dementia; Amyloid,TC.32,126.0,0.32,29.5,2.37,98.795,University of Bristol
104,Ligands; Crystal Structure; Organometallics,TC.71,15.0,0.05,85.9,2.37,99.331,University of Bristol
105,Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents,TC.159,69.0,0.45,45.3,2.35,82.79799999999999,University of Bristol
106,Virtual Reality; Feedback; Haptic Interfaces,TC.941,25.0,0.37,-46.8,2.35,49.196999999999996,University of Bristol
107,Natural Fibers; Composite Materials; Mechanical Properties,TC.770,13.0,0.16,-15.9,2.34,67.938,University of Bristol
108,Vaccination; Vaccines; Immunization,TC.367,16.0,0.16,116.9,2.34,70.482,University of Bristol
109,Breast Neoplasms; Genetic Testing; Risk,TC.587,25.0,0.25,-17.5,2.33,80.991,University of Bristol
110,Emotions; Anxiety; Depression,TC.167,68.0,0.28,-21.7,2.33,95.515,University of Bristol
111,Quantum Chemistry; Density Functional Theory; Molecular Orbitals,TC.145,95.0,0.57,9.9,2.31,91.365,University of Bristol
112,Sensors; Accelerometers; Smartphones,TC.880,21.0,0.21,559.4,2.29,69.813,University of Bristol
113,Polysaccharides; Glycosylation; Galectin 3,TC.462,14.0,0.15,-6.9,2.29,85.34100000000001,University of Bristol
114,Fiber Optic Networks; Quality Of Service; Network Architecture,TC.95,232.0,0.87,-16.8,2.28,87.21600000000001,University of Bristol
115,Tides; Ocean; Ocean Currents,TC.252,55.0,0.44,-45.5,2.27,79.652,University of Bristol
116,Eye; Optical Coherence Tomography; Macular Degeneration,TC.33,69.0,0.19,12.1,2.24,94.57799999999999,University of Bristol
117,RNA; Ribosomes; Proteins,TC.171,23.0,0.13,175.0,2.23,95.315,University of Bristol
118,Multi Agent Systems; Motion Planning; Robots,TC.285,55.0,0.24,-16.9,2.23,87.416,University of Bristol
119,Governance; Government; Public Services,TC.611,24.0,0.31,245.6,2.22,54.685,University of Bristol
120,Aerosols; Air Quality; Atmospheric Aerosols,TC.42,192.0,0.62,83.7,2.22,97.59,University of Bristol
121,Rotavirus; Norovirus; Coronavirus,TC.403,24.0,0.22,63.0,2.21,81.66,University of Bristol
122,Methods; Test; Psychometrics,TC.962,17.0,0.31,-66.4,2.21,39.424,University of Bristol
123,Health; Socioeconomic Factors; Mortality,TC.537,50.0,0.5,-22.1,2.21,75.301,University of Bristol
124,Buckling; Vibration Analysis; Functionally Graded Materials,TC.240,70.0,0.5,-26.5,2.19,81.861,University of Bristol
125,Artificial Respiration; Adult Respiratory Distress Syndrome; Noninvasive Ventilation,TC.382,14.0,0.14,164.1,2.19,71.218,University of Bristol
126,Catalysis; Synthesis (Chemical); Catalysts,TC.4,148.0,0.27,45.3,2.18,99.79899999999999,University of Bristol
127,Arthroplasty; Hip; Knee,TC.123,84.0,0.32,-20.8,2.17,87.34899999999999,University of Bristol
128,Watersheds; Soil Erosion; Catchments,TC.476,20.0,0.24,-82.1,2.16,74.163,University of Bristol
129,Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis,TC.673,13.0,0.18,386.9,2.16,59.638999999999996,University of Bristol
130,Whales; Dolphins; Seals,TC.516,19.0,0.25,-52.6,2.16,85.274,University of Bristol
131,Housing; Neighborhood; Gentrification,TC.281,76.0,0.51,-66.5,2.16,74.565,University of Bristol
132,Research; Technology; Industry,TC.637,16.0,0.16,96.4,2.16,70.281,University of Bristol
133,Drosophila; White Spot Syndrome Virus 1; Hemocytes,TC.1134,13.0,0.36,76.3,2.14,55.68899999999999,University of Bristol
134,Human Influenza; Orthomyxoviridae; Influenza Vaccines,TC.147,31.0,0.13,-49.2,2.13,91.432,University of Bristol
135,Insulin; Insulin-Secreting Cells; Islets Of Langerhans,TC.331,46.0,0.48,-25.5,2.13,82.06200000000001,University of Bristol
136,Corals; Coral Reefs; Cnidaria,TC.399,32.0,0.38,-55.2,2.11,80.388,University of Bristol
137,Hypertension; Blood Pressure; Patients,TC.157,24.0,0.15,52.9,2.11,82.932,University of Bristol
138,Attention Deficit Disorder With Hyperactivity; Child; Methylphenidate,TC.721,21.0,0.31,-50.6,2.11,67.805,University of Bristol
139,Sudden Infant Death; Anoxia; Respiration,TC.777,50.0,1.29,7.6,2.1,36.345,University of Bristol
140,Anticoagulants; Patients; Venous Thromboembolism,TC.26,52.0,0.16,134.9,2.1,92.303,University of Bristol
141,Construction; Construction Industry; Project Management,TC.295,19.0,0.12,396.3,2.1,85.007,University of Bristol
142,Block Copolymers; Micelles; Polymers,TC.112,99.0,0.45,-42.1,2.09,97.85799999999999,University of Bristol
143,Cognitive Radio; MIMO Systems; Orthogonal Frequency Division Multiplexing,TC.3,181.0,0.23,86.3,2.09,97.523,University of Bristol
144,Violence; Women; Child,TC.310,74.0,0.53,-59.2,2.08,78.782,University of Bristol
145,Breast Neoplasms; Early Detection Of Cancer; Women,TC.595,43.0,0.47,-18.2,2.08,75.033,University of Bristol
146,Proteins; Membranes; Endocytosis,TC.498,46.0,0.63,-12.7,2.08,78.24600000000001,University of Bristol
147,Pneumothorax; Lung; Pleural Effusion,TC.693,55.0,0.87,39.5,2.08,31.191,University of Bristol
148,Forests; Landscapes; Plants,TC.151,61.0,0.28,-33.5,2.05,94.712,University of Bristol
149,Rheumatoid Arthritis; Psoriasis; Patients,TC.130,56.0,0.25,-8.2,2.05,91.165,University of Bristol
150,Pregnancy; Pre-Eclampsia; Women,TC.85,87.0,0.36,5.2,2.05,90.696,University of Bristol
151,Language; Sign; Hearing,TC.1179,12.0,0.35,-76.5,2.05,16.801,University of Bristol
152,GRACE; Gravitation; Geodetic Satellites,TC.797,17.0,0.31,-44.2,2.04,44.31100000000001,University of Bristol
153,Pain; Neuralgia; Chronic Pain,TC.140,82.0,0.42,113.7,2.04,90.56200000000001,University of Bristol
154,Chiroptera; Bat; Rodents,TC.296,93.0,1.21,-9.8,2.03,59.036,University of Bristol
155,Sleep; Obstructive Sleep Apnea; Sleep Apnea Syndromes,TC.78,43.0,0.14,-44.2,2.03,95.78299999999999,University of Bristol
156,Gallium Nitride; Light Emitting Diodes; High Electron Mobility Transistors,TC.208,99.0,0.54,1.2,2.03,87.149,University of Bristol
157,Matrix Metalloproteinases; Matrix Metalloproteinase 9; Metalloproteases,TC.900,19.0,0.39,263.0,2.03,53.815,University of Bristol
158,Percutaneous Coronary Intervention; Patients; Myocardial Infarction,TC.53,109.0,0.35,140.2,2.02,93.10600000000001,University of Bristol
159,Ozonization; Degradation; Wastewater Treatment,TC.206,18.0,0.07,-44.6,2.01,98.728,University of Bristol
160,Broiler Chickens; Laying Hens; Swine,TC.202,46.0,0.38,-66.0,2.01,71.15100000000001,University of Bristol
161,Menarche; Puberty; Precocious Puberty,TC.1085,24.0,0.78,109.5,2.0,28.447,University of Bristol
162,Viruses; Mosaic Viruses; Phytoplasma,TC.293,12.0,0.12,-57.3,2.0,74.36399999999999,University of Bristol
163,Design; Human Computer Interaction; Augmented Reality,TC.231,53.0,0.22,11.0,1.98,82.865,University of Bristol
164,Electric Potential; Electric Inverters; DC-DC Converters,TC.13,94.0,0.13,97.9,1.97,98.461,University of Bristol
165,Neoplasms; Glycolysis; Metabolism,TC.967,15.0,0.33,-88.9,1.96,76.439,University of Bristol
166,Zircon; Uranium-Lead Dating; Geochronology,TC.2,245.0,0.65,-13.4,1.96,96.854,University of Bristol
167,Galaxies; Stars; Planets,TC.1,163.0,0.25,-30.1,1.95,99.264,University of Bristol
168,Cells; Drosophila; Neoplasms,TC.110,26.0,0.11,855.4,1.94,94.645,University of Bristol
169,Optimization; Uncertainty Analysis; Reliability Analysis,TC.683,35.0,0.39,-67.1,1.94,60.107,University of Bristol
170,Leishmania; Visceral Leishmaniasis; Trypanosoma Cruzi,TC.261,29.0,0.26,756.8,1.94,77.376,University of Bristol
171,Chronic Obstructive Pulmonary Disease; Asthma; Patients,TC.39,79.0,0.28,171.0,1.93,94.177,University of Bristol
172,Neolithic; Bronze Age; Iron Age,TC.354,21.0,0.34,-78.9,1.93,20.348,University of Bristol
173,Caves; Karst; Speleothem,TC.870,31.0,0.72,-33.5,1.93,43.574,University of Bristol
174,Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters,TC.283,32.0,0.19,41.8,1.92,83.936,University of Bristol
175,Aortic Valve; Mitral Valve; Aortic Valve Stenosis,TC.243,31.0,0.16,80.9,1.92,86.814,University of Bristol
176,Peptides; Proteins; Peptidylprolyl Isomerase,TC.722,14.0,0.3,101.8,1.92,65.127,University of Bristol
177,Obesity; Leptin; Adiponectin,TC.257,39.0,0.23,-36.2,1.92,91.633,University of Bristol
178,Composite Materials; Laminates; Fiber Reinforced Plastics,TC.183,316.0,1.63,-1.7,1.92,86.613,University of Bristol
179,Astrocytes; Glutamic Acid; Brain,TC.986,15.0,0.37,-13.2,1.92,68.809,University of Bristol
180,Soil; Biochar; Soil Organic Carbon,TC.35,66.0,0.2,-0.8,1.91,98.059,University of Bristol
181,Tsunamis; Earthquakes; Geophysics,TC.748,22.0,0.36,116.3,1.91,59.438,University of Bristol
182,Photonics; Optical Communication; Optical Fibers,TC.113,37.0,0.14,254.4,1.91,79.518,University of Bristol
183,Conflict; Peace; War,TC.489,16.0,0.15,-58.8,1.9,51.873999999999995,University of Bristol
184,Vehicles; Steering; Tires,TC.494,33.0,0.27,-20.6,1.89,65.328,University of Bristol
185,Sarcopenia; Patients; Aged,TC.782,31.0,0.32,-25.9,1.89,82.12899999999999,University of Bristol
186,Shakespeare; Early Modern; Theatre,TC.755,18.0,0.34,195.1,1.89,1.9409999999999998,University of Bristol
187,Piles; Soils; Geotechnical Engineering,TC.64,92.0,0.27,90.5,1.87,87.684,University of Bristol
188,Glass Transition; Molecular Dynamics; Chains,TC.761,41.0,0.78,46.4,1.87,67.738,University of Bristol
189,Electronic Health Records; Medical Informatics; Delivery Of Health Care,TC.346,15.0,0.11,290.9,1.86,71.419,University of Bristol
190,Cystic Fibrosis; Cystic Fibrosis Transmembrane Conductance Regulator; Pseudomonas Aeruginosa,TC.641,23.0,0.35,57.9,1.85,67.53699999999999,University of Bristol
191,Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis,TC.72,32.0,0.12,16.8,1.84,91.23200000000001,University of Bristol
192,Lipid Bilayers; Membranes; Lipids,TC.529,45.0,0.65,-23.0,1.83,79.317,University of Bristol
193,Soviet; Holocaust; Russia,TC.469,25.0,0.24,22.5,1.83,13.32,University of Bristol
194,Arabidopsis; Plants; Genes,TC.11,59.0,0.13,-20.8,1.83,98.86200000000001,University of Bristol
195,Research; Clinical Trials As Topic; Patients,TC.463,86.0,0.84,21.0,1.83,62.048,University of Bristol
196,Neoplasms; Patients; Palliative Care,TC.77,86.0,0.26,-2.5,1.82,95.04700000000001,University of Bristol
197,Epilepsy; Seizures; Electroencephalography,TC.73,26.0,0.1,174.8,1.82,90.76299999999999,University of Bristol
198,Nephrotic Syndrome; Podocytes; Proteinuria,TC.518,64.0,0.89,-34.8,1.82,57.56399999999999,University of Bristol
199,Electromagnetic Fields; Cellular Phone; Electromagnetic Radiation,TC.640,12.0,0.19,205.0,1.82,50.13399999999999,University of Bristol
200,Smoking; Tobacco Products; Smoking Cessation,TC.205,119.0,0.63,24.1,1.81,89.82600000000001,University of Bristol
201,Laboratories; Patients; Medicine,TC.789,14.0,0.22,81.9,1.81,49.263999999999996,University of Bristol
202,Damping; Bolts; Structural Dynamics,TC.1063,70.0,1.5,49.9,1.81,31.392,University of Bristol
203,Glycosylation; Glycosides; Carbohydrates,TC.678,18.0,0.56,43.3,1.8,47.256,University of Bristol
204,Urinary Bladder; Overactive Urinary Bladder; Women,TC.117,104.0,0.52,256.5,1.8,80.054,University of Bristol
205,Radar; Ultra-Wideband (UWB); Microwaves,TC.1084,21.0,0.36,-7.8,1.8,38.688,University of Bristol
206,Dogs; Pets; Cats,TC.964,65.0,1.3,-41.4,1.8,40.562,University of Bristol
207,Near Infrared Spectroscopy; Raman Spectrum Analysis; Infrared Devices,TC.451,14.0,0.13,-100.0,1.8,78.715,University of Bristol
208,Traffic Control; Transportation; Models,TC.107,35.0,0.1,15.4,1.79,93.708,University of Bristol
209,Pheochromocytoma; Paraganglioma; Hydrocortisone,TC.286,17.0,0.15,68.7,1.79,69.344,University of Bristol
210,Periodicals As Topic; Open Access; Library,TC.1015,13.0,0.23,-74.0,1.78,41.431999999999995,University of Bristol
211,Emergencies; Patients; Hospitals,TC.675,36.0,0.43,-16.7,1.78,57.965,University of Bristol
212,Child; Adolescent; Schools,TC.99,107.0,0.38,-9.8,1.77,93.307,University of Bristol
213,Cells; Neoplasms; Hydrogels,TC.166,32.0,0.14,40.1,1.76,97.055,University of Bristol
214,Cambrian; Cretaceous; Ordovician,TC.44,211.0,1.83,-14.4,1.76,75.502,University of Bristol
215,Teachers; Language; Student,TC.265,27.0,0.14,-12.0,1.75,73.36,University of Bristol
216,Fatty Liver; Liver Diseases; Alcoholic Fatty Liver,TC.1042,24.0,0.35,-,1.74,77.175,University of Bristol
217,Language; Reading; Semantics,TC.88,81.0,0.33,-8.0,1.74,89.491,University of Bristol
218,Hematopoietic Stem Cell Transplantation; Graft Vs Host Disease; Transplants,TC.307,32.0,0.35,201.2,1.74,69.411,University of Bristol
219,Vibration Control; Magnetorheological Fluids; Automobile Suspensions,TC.652,32.0,0.38,490.9,1.74,59.705,University of Bristol
220,Database Systems; Ontology; Query Processing,TC.143,19.0,0.07,44.8,1.73,86.881,University of Bristol
221,Patients; Percutaneous Nephrostomy; Kidney Calculi,TC.249,14.0,0.11,59.0,1.72,61.379,University of Bristol
222,Science; Risks; Nanotechnology,TC.550,22.0,0.23,-51.0,1.72,71.687,University of Bristol
223,Education; Student; University,TC.666,19.0,0.26,-22.1,1.72,45.648999999999994,University of Bristol
224,Angular Momentum; Gaussian Beams; Beams (Radiation),TC.422,136.0,1.1,16.1,1.72,74.699,University of Bristol
225,Heart Rate; Blood Pressure; Patients,TC.665,18.0,0.26,-,1.71,61.981,University of Bristol
226,Design; Product Design; Product Development,TC.263,33.0,0.22,31.4,1.71,69.47800000000001,University of Bristol
227,Bone And Bones; Osteoporosis; Bone Density,TC.45,115.0,0.41,29.7,1.71,92.97200000000001,University of Bristol
228,Dairy Cows; Cows; Mastitis,TC.136,64.0,0.41,27.0,1.7,80.857,University of Bristol
229,Botswana; Rock Art; Southern Africa,TC.1190,21.0,0.77,81.1,1.7,14.925999999999998,University of Bristol
230,Algorithms; Data Structures; Data Compression,TC.845,23.0,0.45,-43.7,1.7,21.888,University of Bristol
231,Gambling; Internet; Students,TC.555,21.0,0.17,220.0,1.69,87.751,University of Bristol
232,European Union (EU); Europe; Governance,TC.505,32.0,0.29,182.5,1.69,46.318999999999996,University of Bristol
233,Retina; Neurons; Retinal Ganglion Cells,TC.856,13.0,0.54,-50.5,1.69,35.876999999999995,University of Bristol
234,Nigeria; Africa; African,TC.513,15.0,0.17,-29.0,1.69,23.092,University of Bristol
235,Colorectal Neoplasms; Rectal Neoplasms; Patients,TC.93,22.0,0.08,451.1,1.68,92.035,University of Bristol
236,Nanocrystals; Semiconductor Quantum Dots; Zinc Sulfide,TC.177,13.0,0.05,-39.5,1.68,97.456,University of Bristol
237,Optimization; Algorithms; Evolutionary Algorithms,TC.259,27.0,0.14,122.1,1.68,82.195,University of Bristol
238,Tooth; Bone And Bones; Dentin,TC.14,74.0,0.17,-22.0,1.67,94.37799999999999,University of Bristol
239,Coronary Artery Disease; Patients; Echocardiography,TC.268,32.0,0.25,180.4,1.66,76.372,University of Bristol
240,Women; Cesarean Section; Parturition,TC.397,37.0,0.31,330.3,1.66,67.202,University of Bristol
241,Liquid Crystals; Nematic Liquid Crystals; Liquid Crystal Displays,TC.220,32.0,0.28,-57.9,1.66,81.325,University of Bristol
242,Quantum Optics; Quantum Computers; Quantum Theory,TC.57,394.0,1.04,-5.0,1.66,96.185,University of Bristol
243,Lepidoptera; Butterflies; Moths,TC.613,13.0,0.28,431.2,1.66,39.09,University of Bristol
244,Estimator; Models; Variable Selection,TC.74,111.0,0.37,8.7,1.65,83.601,University of Bristol
245,Fossils; Pleistocene; Paleolithic,TC.127,47.0,0.33,33.5,1.64,80.52199999999999,University of Bristol
246,Heart Diseases; Patients; Congenital Heart Defects,TC.266,21.0,0.14,36.9,1.64,64.726,University of Bristol
247,Intelligence; Child; Psychology,TC.760,16.0,0.33,57.3,1.64,43.909,University of Bristol
248,Disasters; Floods; Risks,TC.438,24.0,0.16,10.2,1.63,83.46700000000001,University of Bristol
249,Ships; Offshore Structures; Navigation,TC.1163,17.0,0.38,1230.5,1.62,26.774,University of Bristol
250,Vascular Endothelial Growth Factor A; Neoplasms; Endothelial Cells,TC.429,39.0,0.4,33.0,1.6,79.05,University of Bristol
251,Volcanoes; Volcanic Eruption; Volcanology,TC.465,244.0,3.67,2.6,1.6,70.415,University of Bristol
252,Cleft Palate; Cleft Lip; Craniosynostoses,TC.582,33.0,0.46,43.4,1.59,39.625,University of Bristol
253,Planning; Governance; Community,TC.577,37.0,0.45,-13.3,1.59,60.643,University of Bristol
254,Cadmium; Lead; Chromium,TC.373,13.0,0.18,194.1,1.58,68.139,University of Bristol
255,Squid; Cephalopoda; Octopodidae,TC.1427,19.0,1.21,261.1,1.58,16.265,University of Bristol
256,Boron; Hydrogen Production; Ammonia,TC.896,36.0,0.69,-41.0,1.58,78.648,University of Bristol
257,Spine; Patients; Low Back Pain,TC.23,45.0,0.11,-40.7,1.58,93.039,University of Bristol
258,Blood Platelets; Thrombocytopenia; Platelet Count,TC.630,40.0,0.68,20.0,1.58,49.063,University of Bristol
259,Electrocardiography; Heart; Monitoring,TC.792,12.0,0.14,-,1.58,61.78,University of Bristol
260,Child; Geography; Research,TC.596,50.0,0.52,-24.6,1.57,49.398,University of Bristol
261,Mammaplasty; Free Tissue Flaps; Perforator Flap,TC.321,27.0,0.21,-7.2,1.57,62.651,University of Bristol
262,Radon; Radioisotopes; Radioactivity,TC.242,16.0,0.12,-100.0,1.57,72.959,University of Bristol
263,Verification; Model Checking; Semantics,TC.96,18.0,0.08,-100.0,1.57,70.54899999999999,University of Bristol
264,Telemedicine; Technology; Patients,TC.851,18.0,0.29,-100.0,1.56,50.535,University of Bristol
265,Birds; Nests; Seabirds,TC.41,53.0,0.26,-42.4,1.56,89.759,University of Bristol
266,Polynomials; Orthogonal Polynomials; Random Matrices,TC.1010,19.0,0.49,20.0,1.56,12.718,University of Bristol
267,Learning; Students; Education,TC.557,24.0,0.27,-34.4,1.56,50.937,University of Bristol
268,Teacher; School; Education,TC.150,74.0,0.35,-50.3,1.56,74.967,University of Bristol
269,Dogs; Cats; Neoplasms,TC.326,98.0,1.07,52.2,1.55,45.181000000000004,University of Bristol
270,Party; Election; Voter,TC.172,88.0,0.38,-64.3,1.55,78.179,University of Bristol
271,Syphilis; Chlamydia Trachomatis; Infection,TC.348,59.0,0.64,20.7,1.55,66.399,University of Bristol
272,Industry; Innovation; Entrepreneurship,TC.24,39.0,0.08,-11.0,1.54,97.256,University of Bristol
273,Oxytocin; Hydrocortisone; Anxiety,TC.432,76.0,0.91,-38.2,1.54,82.664,University of Bristol
274,Schizophrenia; Psychotic Disorders; Antipsychotic Agents,TC.80,79.0,0.34,25.9,1.54,92.236,University of Bristol
275,Wind Turbines; Wind Power; Asynchronous Generators,TC.423,26.0,0.14,-25.0,1.54,85.609,University of Bristol
276,Refugee; Migration; Migrant,TC.1156,18.0,0.36,-53.2,1.54,30.79,University of Bristol
277,Corporate Social Responsibility; Corporate Governance; Firms,TC.56,71.0,0.23,57.4,1.53,92.905,University of Bristol
278,Folic Acid; Homocysteine; Vitamin B 12,TC.378,15.0,0.17,-32.9,1.53,72.825,University of Bristol
279,Anesthesia; Dogs; Cats,TC.1135,45.0,1.48,-26.1,1.53,18.675,University of Bristol
280,Fish; Brazil; Siluriformes,TC.730,16.0,0.33,3.9,1.53,43.641000000000005,University of Bristol
281,Salmonella; Escherichia Coli; Listeria Monocytogenes,TC.40,57.0,0.21,-30.6,1.52,93.641,University of Bristol
282,Melanesia; Anthropology; Australia,TC.645,20.0,0.31,-66.5,1.51,26.439,University of Bristol
283,Brain-Derived Neurotrophic Factor; Neurogenesis; Neurons,TC.161,24.0,0.16,4.1,1.51,89.69200000000001,University of Bristol
284,DNA Repair; DNA Damage; Neoplasms,TC.104,26.0,0.14,28.6,1.5,93.574,University of Bristol
285,Diamonds; Diamond Films; Carbon Films,TC.352,51.0,0.59,77.9,1.49,74.029,University of Bristol
286,Oral Health; Periodontitis; Dental Caries,TC.125,48.0,0.23,-16.0,1.49,84.605,University of Bristol
287,Earthquakes; Geophysics; Aftershock,TC.903,17.0,0.36,-56.0,1.49,34.538000000000004,University of Bristol
288,Migration; Migrant; Immigrant,TC.419,28.0,0.23,8.3,1.49,59.571999999999996,University of Bristol
289,First World War; Great War; Fascism,TC.715,33.0,0.49,-63.4,1.49,8.099,University of Bristol
290,Magnetic Anisotropy; Magnetization; Magnetism,TC.105,38.0,0.18,-50.9,1.48,93.44,University of Bristol
291,Memory; Hippocampus; Learning,TC.412,59.0,0.7,30.1,1.48,80.12,University of Bristol
292,Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma,TC.134,44.0,0.2,13.2,1.48,92.436,University of Bristol
293,Design; Networks (Circuits); Field Programmable Gate Arrays (FPGA),TC.148,37.0,0.2,-55.2,1.47,62.784,University of Bristol
294,Non-Small-Cell Lung Carcinoma; Lung Neoplasms; Patients,TC.124,26.0,0.09,-15.0,1.47,95.58200000000001,University of Bristol
295,Delirium; Anesthesia; Propofol,TC.190,21.0,0.14,32.7,1.47,80.79,University of Bristol
296,Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis,TC.276,12.0,0.08,-51.7,1.46,85.87700000000001,University of Bristol
297,Medieval; Manuscripts; Old English,TC.365,26.0,0.36,66.6,1.46,2.544,University of Bristol
298,Basin; Cordillera; Miocene,TC.1158,17.0,0.84,82.9,1.46,20.95,University of Bristol
299,Romantic; Wordsworth; Jane Austen,TC.1047,13.0,0.31,-39.9,1.45,1.071,University of Bristol
300,Family; Woman; Marriage,TC.500,19.0,0.24,0.9,1.45,47.992,University of Bristol
301,Data Storage Equipment; Program Processors; Applications,TC.92,54.0,0.19,130.8,1.44,81.928,University of Bristol
302,Opioid Analgesics; Mu Opioid Receptors; Opioid Receptors,TC.669,21.0,0.7,-29.9,1.43,37.149,University of Bristol
303,Models; Social Networking (Online); Algorithms,TC.358,59.0,0.24,-26.9,1.43,89.023,University of Bristol
304,Algorithms; Computer Vision; Models,TC.0,156.0,0.12,-21.9,1.43,99.465,University of Bristol
305,Psychology; Well-Being; Happiness,TC.713,14.0,0.17,69.8,1.43,65.663,University of Bristol
306,Carnivores; Ungulates; Deer,TC.224,40.0,0.3,-27.5,1.43,81.124,University of Bristol
307,Education; Wages; Inequality,TC.657,31.0,0.37,1.5,1.43,59.973,University of Bristol
308,Horses; Horse Diseases; Exercise,TC.452,89.0,1.4,-48.1,1.42,38.153,University of Bristol
309,Control; Controllers; Linear Matrix Inequalities,TC.9,51.0,0.09,-11.2,1.42,96.921,University of Bristol
310,Testosterone; Face; Behavior,TC.928,38.0,0.65,-49.0,1.42,59.17,University of Bristol
311,Dinosaur; Cretaceous; Fossils,TC.375,192.0,3.16,-19.5,1.42,58.099,University of Bristol
312,Ferroelectricity; Dielectric Properties; Ferroelectric Materials,TC.86,14.0,0.05,205.4,1.41,96.118,University of Bristol
313,Candida; Infection; Candida Albicans,TC.115,27.0,0.14,55.2,1.41,85.20700000000001,University of Bristol
314,Latin America; Bolivia; Ecuador,TC.828,14.0,0.21,-57.1,1.41,32.062,University of Bristol
315,Sows; Swine; Animal Welfare,TC.1043,65.0,1.72,58.4,1.38,43.106,University of Bristol
316,Breast Neoplasms; Patients; Mammography,TC.89,15.0,0.06,145.6,1.38,90.897,University of Bristol
317,Prime; Integer; Conjecture,TC.291,186.0,1.65,-4.1,1.38,24.565,University of Bristol
318,Eye; Glaucoma; Cataract,TC.19,54.0,0.15,-9.4,1.38,90.83,University of Bristol
319,Metallic Glass; Amorphous Alloys; Alloys,TC.361,24.0,0.24,-86.5,1.38,86.68,University of Bristol
