,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
541,TC.37,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Massachusetts, University of York",Semantics; Models; Recommender Systems,122.0,0.23,-9.2,2.0,96.319,Universidade Federal de Minas Gerais
542,TC.37,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Massachusetts, University of York",Semantics; Models; Recommender Systems,140.0,0.26,2.4,3.43,96.319,University of Massachusetts
543,TC.37,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Massachusetts, University of York",Semantics; Models; Recommender Systems,24.0,0.04,76.2,3.38,96.319,University of York
544,TC.370,"Renmin University of China, University of Alberta, University of Auckland, University of Bergen, University of Leeds",Tree Ring; Trees; Growth Rings,6.0,0.06,-,1.96,85.676,Renmin University of China
545,TC.370,"Renmin University of China, University of Alberta, University of Auckland, University of Bergen, University of Leeds",Tree Ring; Trees; Growth Rings,77.0,0.82,-31.5,2.8,85.676,University of Alberta
546,TC.370,"Renmin University of China, University of Alberta, University of Auckland, University of Bergen, University of Leeds",Tree Ring; Trees; Growth Rings,17.0,0.18,4.3,2.71,85.676,University of Auckland
547,TC.370,"Renmin University of China, University of Alberta, University of Auckland, University of Bergen, University of Leeds",Tree Ring; Trees; Growth Rings,26.0,0.28,252.0,3.86,85.676,University of Bergen
548,TC.370,"Renmin University of China, University of Alberta, University of Auckland, University of Bergen, University of Leeds",Tree Ring; Trees; Growth Rings,18.0,0.19,134.7,3.39,85.676,University of Leeds
549,TC.371,Zhejiang University,Seismic Waves; Seismology; Seismic Data,92.0,0.45,-62.0,1.69,51.138000000000005,Zhejiang University
550,TC.374,University of Ghana,Drops; Hydrophobicity; Contact Angle,1.0,0.01,-,2.17,95.181,University of Ghana
551,TC.379,"The Chinese University of Hong Kong, Shenzhen, University of Rochester",Kisspeptins; Gonadotropin-Releasing Hormone; Estradiol,3.0,0.06,-,3.44,58.701,"The Chinese University of Hong Kong, Shenzhen"
552,TC.379,"The Chinese University of Hong Kong, Shenzhen, University of Rochester",Kisspeptins; Gonadotropin-Releasing Hormone; Estradiol,8.0,0.13,-69.4,3.57,58.701,University of Rochester
553,TC.381,University of Rochester,Pharmaceutical Preparations; P-Glycoprotein; Pharmacokinetics,9.0,0.09,-62.8,3.31,75.703,University of Rochester
554,TC.387,Zhejiang University,Quantitative Structure-Activity Relationship; Drug Discovery; Pharmaceutical Preparations,49.0,0.33,-72.4,3.33,78.313,Zhejiang University
555,TC.39,"nan, University of Cape Town, University of Leeds",Chronic Obstructive Pulmonary Disease; Asthma; Patients,34.0,0.12,50.8,2.73,94.177,
556,TC.39,"nan, University of Cape Town, University of Leeds",Chronic Obstructive Pulmonary Disease; Asthma; Patients,92.0,0.33,32.0,5.88,94.177,University of Cape Town
557,TC.39,"nan, University of Cape Town, University of Leeds",Chronic Obstructive Pulmonary Disease; Asthma; Patients,15.0,0.05,-,2.83,94.177,University of Leeds
558,TC.392,University of Rochester,Migraine Disorders; Headache; Patients,23.0,0.23,2.1,3.5,64.391,University of Rochester
559,TC.394,"The Chinese University of Hong Kong, Shenzhen, University of Sheffield",Schools; Students; Disability,1.0,0.01,-,23.6,51.272,"The Chinese University of Hong Kong, Shenzhen"
560,TC.394,"The Chinese University of Hong Kong, Shenzhen, University of Sheffield",Schools; Students; Disability,17.0,0.19,-50.0,3.0,51.272,University of Sheffield
561,TC.396,Zhejiang University,Melatonin; Circadian Clocks; Circadian Rhythm,44.0,0.43,109.0,1.78,79.45100000000001,Zhejiang University
562,TC.397,University of Nairobi,Women; Cesarean Section; Parturition,14.0,0.12,-35.4,5.39,67.202,University of Nairobi
563,TC.4,"Renmin University of China, Zhejiang University",Catalysis; Synthesis (Chemical); Catalysts,50.0,0.09,-12.8,1.78,99.79899999999999,Renmin University of China
564,TC.4,"Renmin University of China, Zhejiang University",Catalysis; Synthesis (Chemical); Catalysts,609.0,0.86,4.4,1.9,99.79899999999999,Zhejiang University
565,TC.402,"Renmin University of China, Universidade Federal de Minas Gerais, Zhejiang University",Polyurethanes; Shape Memory Effect; Epoxy Resins,2.0,0.02,-,2.69,87.885,Renmin University of China
566,TC.402,"Renmin University of China, Universidade Federal de Minas Gerais, Zhejiang University",Polyurethanes; Shape Memory Effect; Epoxy Resins,10.0,0.09,-10.9,1.9,87.885,Universidade Federal de Minas Gerais
567,TC.402,"Renmin University of China, Universidade Federal de Minas Gerais, Zhejiang University",Polyurethanes; Shape Memory Effect; Epoxy Resins,114.0,0.77,-2.4,2.06,87.885,Zhejiang University
568,TC.403,"University of Rochester, Zhejiang University",Rotavirus; Norovirus; Coronavirus,35.0,0.26,-67.4,3.93,81.66,University of Rochester
569,TC.403,"University of Rochester, Zhejiang University",Rotavirus; Norovirus; Coronavirus,70.0,0.5,-2.2,1.83,81.66,Zhejiang University
570,TC.404,Renmin University of China,Pesticides; Pesticide Residues; Solid Phase Extraction,5.0,0.04,-,1.81,92.169,Renmin University of China
571,TC.405,University of Auckland,Drying; Moisture Determination; Thermal Processing (Foods),54.0,0.51,136.2,3.3,79.85300000000001,University of Auckland
572,TC.407,National Cheng Kung University,Electric Fault Location; Electric Lines; Electric Power Distribution,13.0,0.1,-48.3,1.59,56.827,National Cheng Kung University
573,TC.409,"University of Massachusetts, University of Nairobi",Contraception; Women; Contraceptive Agents,8.0,0.09,-,6.83,60.776,University of Massachusetts
574,TC.409,"University of Massachusetts, University of Nairobi",Contraception; Women; Contraceptive Agents,6.0,0.07,-0.6,3.09,60.776,University of Nairobi
575,TC.41,"Universidade Federal de Minas Gerais, University of Leeds",Birds; Nests; Seabirds,32.0,0.15,-6.4,2.12,89.759,Universidade Federal de Minas Gerais
576,TC.41,"Universidade Federal de Minas Gerais, University of Leeds",Birds; Nests; Seabirds,32.0,0.15,-25.1,2.67,89.759,University of Leeds
577,TC.411,nan,Artificial Intelligence; Algorithms; Semantics,45.0,0.42,-100.0,3.9,52.878,
578,TC.413,Instituto Tecnologico de Estudios Superiores de Monterrey,Forming; Metal Forming; Sheet Metal,10.0,0.09,165.9,2.47,64.859,Instituto Tecnologico de Estudios Superiores de Monterrey
579,TC.415,University of Alberta,Multiple Myeloma; Amyloidosis; Patients,28.0,0.28,-44.4,11.26,77.108,University of Alberta
580,TC.416,University of Rochester,Hydrocephalus; Cerebrospinal Fluid; Patients,44.0,0.43,63.5,3.31,45.515,University of Rochester
581,TC.417,"Maastricht University, University of Sheffield",Urinary Bladder Neoplasms; Cystectomy; Carcinoma,21.0,0.22,-48.8,2.82,66.131,Maastricht University
582,TC.417,"Maastricht University, University of Sheffield",Urinary Bladder Neoplasms; Cystectomy; Carcinoma,49.0,0.52,-23.3,5.11,66.131,University of Sheffield
583,TC.418,"Maastricht University, University of Bristol",Vowels; Language; Dialect,6.0,0.06,-,5.24,35.274,Maastricht University
584,TC.418,"Maastricht University, University of Bristol",Vowels; Language; Dialect,19.0,0.2,263.2,3.61,35.274,University of Bristol
585,TC.419,University of Western Australia,Migration; Migrant; Immigrant,37.0,0.3,56.0,2.83,59.571999999999996,University of Western Australia
586,TC.42,University of Sheffield,Aerosols; Air Quality; Atmospheric Aerosols,45.0,0.15,53.8,3.85,97.59,University of Sheffield
587,TC.423,"National Cheng Kung University, University of Nairobi, University of Western Australia",Wind Turbines; Wind Power; Asynchronous Generators,73.0,0.4,-48.9,1.68,85.609,National Cheng Kung University
588,TC.423,"National Cheng Kung University, University of Nairobi, University of Western Australia",Wind Turbines; Wind Power; Asynchronous Generators,1.0,0.01,-,2.57,85.609,University of Nairobi
589,TC.423,"National Cheng Kung University, University of Nairobi, University of Western Australia",Wind Turbines; Wind Power; Asynchronous Generators,30.0,0.16,-53.1,2.85,85.609,University of Western Australia
590,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,25.0,0.18,574.7,20.81,76.908,Universidade Federal de Minas Gerais
591,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,41.0,0.3,0.0,3.74,76.908,University of Alberta
592,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,36.0,0.26,0.0,16.5,76.908,University of Auckland
593,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,57.0,0.41,162.4,11.09,76.908,University of Bergen
594,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,20.0,0.14,-25.0,17.33,76.908,University of Bristol
595,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,173.0,1.25,31.2,6.03,76.908,University of Cape Town
596,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,8.0,0.06,-,18.68,76.908,University of Massachusetts
597,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,57.0,0.41,-7.7,5.31,76.908,University of Nairobi
598,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,30.0,0.22,-43.8,5.74,76.908,University of Sheffield
599,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,60.0,0.43,-25.0,10.04,76.908,University of Southampton
600,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,97.0,0.7,379.8,7.47,76.908,University of Sydney
601,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,35.0,0.25,-16.7,18.35,76.908,University of Western Australia
602,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,22.0,0.16,-43.8,11.82,76.908,University of York
603,TC.424,"Universidade Federal de Minas Gerais, University of Alberta, University of Auckland, University of Bergen, University of Bristol, University of Cape Town, University of Massachusetts, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Health; Delivery Of Health Care; Women,55.0,0.31,-50.0,2.18,76.908,Zhejiang University
604,TC.429,Universidade Federal de Minas Gerais,Vascular Endothelial Growth Factor A; Neoplasms; Endothelial Cells,22.0,0.23,1037.6,3.42,79.05,Universidade Federal de Minas Gerais
605,TC.430,Universidade Federal de Minas Gerais,Macroinvertebrates; Streams; Rivers,38.0,0.59,-0.9,2.53,62.248999999999995,Universidade Federal de Minas Gerais
606,TC.431,"University of Auckland, University of Bergen, University of Sheffield, University of York",Particulate Matter; Air Pollution; Air Pollutants,46.0,0.37,7.1,3.28,89.09,University of Auckland
607,TC.431,"University of Auckland, University of Bergen, University of Sheffield, University of York",Particulate Matter; Air Pollution; Air Pollutants,11.0,0.09,-25.0,13.31,89.09,University of Bergen
608,TC.431,"University of Auckland, University of Bergen, University of Sheffield, University of York",Particulate Matter; Air Pollution; Air Pollutants,15.0,0.12,87.5,10.08,89.09,University of Sheffield
609,TC.431,"University of Auckland, University of Bergen, University of Sheffield, University of York",Particulate Matter; Air Pollution; Air Pollutants,15.0,0.12,125.0,4.25,89.09,University of York
610,TC.433,University of Southampton,Alcohols; Ethanol; Alcohol Drinking,13.0,0.19,-51.1,5.08,67.26899999999999,University of Southampton
611,TC.434,Universidade Federal de Minas Gerais,PPAR Gamma; AMP-Activated Protein Kinases; Lipids,9.0,0.1,-,1.85,80.723,Universidade Federal de Minas Gerais
612,TC.435,University of Nairobi,Ultrashort Pulses; Laser Induced Breakdown Spectroscopy; Ultrafast Lasers,2.0,0.02,8.3,2.27,76.104,University of Nairobi
613,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,7.0,0.05,27.9,1.81,94.04299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
614,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,41.0,0.29,-8.7,3.96,94.04299999999999,Maastricht University
615,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,30.0,0.21,27.9,4.28,94.04299999999999,University of Bergen
616,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,9.0,0.06,59.8,5.41,94.04299999999999,University of Cape Town
617,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,16.0,0.11,91.8,3.11,94.04299999999999,University of Sheffield
618,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,45.0,0.31,-12.1,7.14,94.04299999999999,University of Sydney
619,TC.436,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, University of Bergen, University of Cape Town, University of Sheffield, University of Sydney, University of Western Australia",Genome; Neoplasms; Genes,29.0,0.2,59.8,2.91,94.04299999999999,University of Western Australia
620,TC.437,Instituto Tecnologico de Estudios Superiores de Monterrey,Food; Consumers; Farmers,2.0,0.02,-,3.04,73.628,Instituto Tecnologico de Estudios Superiores de Monterrey
621,TC.438,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of Ghana, University of Leeds",Disasters; Floods; Risks,7.0,0.05,-47.5,5.96,83.46700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
622,TC.438,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of Ghana, University of Leeds",Disasters; Floods; Risks,64.0,0.42,155.7,3.33,83.46700000000001,University of Cape Town
623,TC.438,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of Ghana, University of Leeds",Disasters; Floods; Risks,35.0,0.23,214.7,2.39,83.46700000000001,University of Ghana
624,TC.438,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of Ghana, University of Leeds",Disasters; Floods; Risks,78.0,0.51,15.4,3.31,83.46700000000001,University of Leeds
625,TC.439,"University of Sydney, University of Western Australia",Breast Neoplasms; Tamoxifen; Estrogen Receptors,55.0,0.79,125.4,4.11,71.553,University of Sydney
626,TC.439,"University of Sydney, University of Western Australia",Breast Neoplasms; Tamoxifen; Estrogen Receptors,14.0,0.2,12.7,3.6,71.553,University of Western Australia
627,TC.440,"The Chinese University of Hong Kong, Shenzhen",Applications; Models; Ubiquitous Computing,1.0,0.01,-100.0,2.95,63.253,"The Chinese University of Hong Kong, Shenzhen"
628,TC.441,University of Western Australia,Syndrome; Intellectual Disability; Genes,13.0,0.17,-,4.46,55.823,University of Western Australia
629,TC.443,"nan, University of Rochester, University of Sheffield",Sports; Students; Athletes,14.0,0.12,-58.3,3.3,73.293,
630,TC.443,"nan, University of Rochester, University of Sheffield",Sports; Students; Athletes,85.0,0.57,-16.7,4.0,73.293,University of Rochester
631,TC.443,"nan, University of Rochester, University of Sheffield",Sports; Students; Athletes,13.0,0.11,-,3.16,73.293,University of Sheffield
632,TC.445,University of Auckland,Economics; Theory; Rousseau,11.0,0.14,-100.0,2.74,19.612000000000002,University of Auckland
633,TC.448,University of York,Memory; Episodic Memory; Learning,54.0,0.56,-19.6,3.63,73.226,University of York
634,TC.45,University of Sheffield,Bone And Bones; Osteoporosis; Bone Density,317.0,1.12,22.0,2.95,92.97200000000001,University of Sheffield
635,TC.450,"The Chinese University of Hong Kong, Shenzhen, University of Leeds",Literacy; Teacher; Student,1.0,0.01,-,4.8,46.185,"The Chinese University of Hong Kong, Shenzhen"
636,TC.450,"The Chinese University of Hong Kong, Shenzhen, University of Leeds",Literacy; Teacher; Student,40.0,0.34,19.5,2.88,46.185,University of Leeds
637,TC.451,nan,Near Infrared Spectroscopy; Raman Spectrum Analysis; Infrared Devices,171.0,1.57,-14.9,3.98,78.715,
638,TC.453,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University",Vertigo; Cerebellum; Dizziness,2.0,0.03,-100.0,1.92,58.768,Instituto Tecnologico de Estudios Superiores de Monterrey
639,TC.453,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University",Vertigo; Cerebellum; Dizziness,29.0,0.4,345.0,2.74,58.768,Maastricht University
640,TC.454,University of Western Australia,Macroalgae; Rhodophycota; Seaweed,67.0,0.94,-16.8,3.15,74.23,University of Western Australia
641,TC.456,Universidade Federal de Minas Gerais,Genome; Bacterial Typing Techniques; Vitamin K 2,16.0,0.14,275.9,2.37,80.656,Universidade Federal de Minas Gerais
642,TC.457,Instituto Tecnologico de Estudios Superiores de Monterrey,Mycotoxins; Aflatoxins; Ochratoxins,2.0,0.02,-100.0,1.88,81.727,Instituto Tecnologico de Estudios Superiores de Monterrey
643,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,2.0,0.01,-100.0,3.2,97.72399999999999,"The Chinese University of Hong Kong, Shenzhen"
644,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,28.0,0.08,166.4,4.24,97.72399999999999,Universidade Federal de Minas Gerais
645,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,35.0,0.1,144.2,6.92,97.72399999999999,
646,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,197.0,0.54,-7.0,3.05,97.72399999999999,University of Alberta
647,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,60.0,0.16,-17.1,3.71,97.72399999999999,University of Bergen
648,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,63.0,0.17,151.6,3.45,97.72399999999999,University of Leeds
649,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,11.0,0.03,77.6,2.18,97.72399999999999,University of Nairobi
650,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,114.0,0.31,2.1,4.15,97.72399999999999,University of Sheffield
651,TC.46,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Leeds, University of Nairobi, University of Sheffield, University of Sydney",Insulin; Type 2 Diabetes Mellitus; Glucose,268.0,0.73,40.2,3.88,97.72399999999999,University of Sydney
652,TC.463,University of Nairobi,Research; Clinical Trials As Topic; Patients,2.0,0.02,-100.0,2.24,62.048,University of Nairobi
653,TC.465,University of Nairobi,Volcanoes; Volcanic Eruption; Volcanology,1.0,0.02,-,8.78,70.415,University of Nairobi
654,TC.471,"The Chinese University of Hong Kong, Shenzhen, Zhejiang University",China; Chinese; Hong Kong,1.0,0.01,-,4.44,48.861999999999995,"The Chinese University of Hong Kong, Shenzhen"
655,TC.471,"The Chinese University of Hong Kong, Shenzhen, Zhejiang University",China; Chinese; Hong Kong,128.0,1.02,31.3,1.64,48.861999999999995,Zhejiang University
656,TC.473,"Universidade Federal de Minas Gerais, University of Auckland",Nanoparticles; Liposomes; Pharmaceutical Preparations,13.0,0.12,92.8,7.23,91.7,Universidade Federal de Minas Gerais
657,TC.473,"Universidade Federal de Minas Gerais, University of Auckland",Nanoparticles; Liposomes; Pharmaceutical Preparations,12.0,0.11,285.6,2.73,91.7,University of Auckland
658,TC.474,University of Ghana,Complementary Therapies; Homeopathy; Patients,2.0,0.03,-100.0,2.77,52.276,University of Ghana
659,TC.475,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of York",India; Indian; Politics,2.0,0.02,-,3.69,34.137,Instituto Tecnologico de Estudios Superiores de Monterrey
660,TC.475,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of York",India; Indian; Politics,17.0,0.16,-49.0,2.55,34.137,University of Cape Town
661,TC.475,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Cape Town, University of York",India; Indian; Politics,14.0,0.13,-,5.88,34.137,University of York
662,TC.476,University of Leeds,Watersheds; Soil Erosion; Catchments,15.0,0.18,-10.6,4.46,74.163,University of Leeds
663,TC.477,"University of Cape Town, University of Sydney",Adenoviridae; Neoplasms; Dependovirus,6.0,0.1,-,2.83,67.135,University of Cape Town
664,TC.477,"University of Cape Town, University of Sydney",Adenoviridae; Neoplasms; Dependovirus,25.0,0.4,24.2,2.87,67.135,University of Sydney
665,TC.478,"University of Auckland, University of Bergen, University of Bristol, University of Western Australia",DNA Methylation; Epigenomics; Neoplasms,41.0,0.29,51.1,2.68,91.96799999999999,University of Auckland
666,TC.478,"University of Auckland, University of Bergen, University of Bristol, University of Western Australia",DNA Methylation; Epigenomics; Neoplasms,29.0,0.2,-16.1,3.49,91.96799999999999,University of Bergen
667,TC.478,"University of Auckland, University of Bergen, University of Bristol, University of Western Australia",DNA Methylation; Epigenomics; Neoplasms,70.0,0.49,424.5,3.63,91.96799999999999,University of Bristol
668,TC.478,"University of Auckland, University of Bergen, University of Bristol, University of Western Australia",DNA Methylation; Epigenomics; Neoplasms,50.0,0.35,46.9,2.69,91.96799999999999,University of Western Australia
669,TC.479,University of Sheffield,Mycorrhizal Fungi; Basidiomycota; Fungus,19.0,0.28,66.5,3.12,68.005,University of Sheffield
670,TC.48,"University of Ghana, University of Nairobi",Stroke; Gait; Rehabilitation,3.0,0.01,-,3.41,96.787,University of Ghana
671,TC.48,"University of Ghana, University of Nairobi",Stroke; Gait; Rehabilitation,1.0,0.0,-,2.55,96.787,University of Nairobi
672,TC.481,"University of Alberta, Zhejiang University",Renin-Angiotensin System; Peptidyl-Dipeptidase A; Angiotensins,40.0,0.8,-55.2,3.57,53.012,University of Alberta
673,TC.481,"University of Alberta, Zhejiang University",Renin-Angiotensin System; Peptidyl-Dipeptidase A; Angiotensins,45.0,0.76,79.3,2.77,53.012,Zhejiang University
674,TC.486,University of Western Australia,Fossils; Cretaceous; Basin,13.0,0.38,-10.1,14.23,35.007,University of Western Australia
675,TC.488,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Nairobi",Plants; Rhizosphere; Rhizobium,2.0,0.02,-,2.08,83.4,Instituto Tecnologico de Estudios Superiores de Monterrey
676,TC.488,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Nairobi",Plants; Rhizosphere; Rhizobium,2.0,0.02,-,4.44,83.4,University of Nairobi
677,TC.49,"The Chinese University of Hong Kong, Shenzhen, University of Sheffield, Zhejiang University",Software Engineering; Models; Software Design,1.0,0.0,-,3.08,90.964,"The Chinese University of Hong Kong, Shenzhen"
678,TC.49,"The Chinese University of Hong Kong, Shenzhen, University of Sheffield, Zhejiang University",Software Engineering; Models; Software Design,120.0,0.32,-5.0,3.04,90.964,University of Sheffield
679,TC.49,"The Chinese University of Hong Kong, Shenzhen, University of Sheffield, Zhejiang University",Software Engineering; Models; Software Design,140.0,0.3,24.9,2.12,90.964,Zhejiang University
680,TC.491,Instituto Tecnologico de Estudios Superiores de Monterrey,Dyeing; Cotton Fabrics; Textiles,2.0,0.03,-,4.21,50.803000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
681,TC.492,"nan, University of Alberta, University of Rochester, University of Sydney",Pulmonary Hypertension; Pulmonary Artery; Patients,34.0,0.43,-73.1,3.57,66.064,
682,TC.492,"nan, University of Alberta, University of Rochester, University of Sydney",Pulmonary Hypertension; Pulmonary Artery; Patients,48.0,0.61,-56.8,4.3,66.064,University of Alberta
683,TC.492,"nan, University of Alberta, University of Rochester, University of Sydney",Pulmonary Hypertension; Pulmonary Artery; Patients,26.0,0.27,-57.7,4.55,66.064,University of Rochester
684,TC.492,"nan, University of Alberta, University of Rochester, University of Sydney",Pulmonary Hypertension; Pulmonary Artery; Patients,55.0,0.7,55.3,3.76,66.064,University of Sydney
685,TC.495,"National Cheng Kung University, nan",China; Asia; Chinese,15.0,0.15,-,4.0,42.503,National Cheng Kung University
686,TC.495,"National Cheng Kung University, nan",China; Asia; Chinese,10.0,0.1,-41.9,2.7,42.503,
