,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
1,Bariatric Surgery; Gastric Bypass; Obesity,TC.865,18.0,0.22,-69.8,29.83,71.486,University of Bergen
2,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,15.0,0.24,-42.6,22.99,52.677,University of Bergen
3,Science; Risks; Nanotechnology,TC.550,28.0,0.29,169.7,14.86,71.687,University of Bergen
4,Particulate Matter; Air Pollution; Air Pollutants,TC.431,11.0,0.09,-25.0,13.31,89.09,University of Bergen
5,Galaxies; Stars; Planets,TC.1,8.0,0.01,291.6,11.63,99.264,University of Bergen
6,Benthic Foraminifera; Planktonic Foraminifera; Paleoceanography,TC.773,39.0,0.97,-46.5,11.28,59.371,University of Bergen
7,Health; Delivery Of Health Care; Women,TC.424,57.0,0.41,162.4,11.09,76.908,University of Bergen
8,Cryptosporidium; Giardia Lamblia; Parasites,TC.612,16.0,0.31,5.7,11.08,53.481,University of Bergen
9,Formicidae; Hymenoptera; Ant,TC.260,8.0,0.07,59.7,9.02,82.329,University of Bergen
10,HIV-1; HIV; HIV Infections,TC.188,10.0,0.07,-39.5,7.86,88.755,University of Bergen
11,Breast Feeding; Mothers; Infant,TC.552,24.0,0.25,184.6,7.68,64.458,University of Bergen
12,Museums; Art; Culture,TC.759,15.0,0.19,312.3,7.43,39.357,University of Bergen
13,Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,TC.496,37.0,0.37,37.0,7.29,70.884,University of Bergen
14,Heart Diseases; Patients; Congenital Heart Defects,TC.266,13.0,0.09,310.6,6.81,64.726,University of Bergen
15,Percutaneous Coronary Intervention; Patients; Myocardial Infarction,TC.53,28.0,0.09,-57.1,6.8,93.10600000000001,University of Bergen
16,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,28.0,0.12,9.4,6.55,94.779,University of Bergen
17,Beetle; Bark Beetles; Curculionidae,TC.814,9.0,0.25,-,5.84,44.11,University of Bergen
18,Obesity; Motor Activity; Child,TC.18,87.0,0.16,-18.2,5.74,99.197,University of Bergen
19,DNA; Barcoding; Polymerase Chain Reaction,TC.1157,7.0,0.15,-,5.63,69.679,University of Bergen
20,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,29.0,0.29,155.4,5.62,84.20299999999999,University of Bergen
21,Mitochondrial Genome; Transfer RNA; Genes,TC.650,12.0,0.15,-53.4,5.39,69.143,University of Bergen
22,Chromatin; Histones; Epigenomics,TC.201,21.0,0.11,-63.8,5.18,96.65299999999999,University of Bergen
23,Hepacivirus; Hepatitis B Virus; Hepatitis C,TC.58,21.0,0.07,-1.1,5.01,95.448,University of Bergen
24,Heart Failure; Patients; Brain Natriuretic Peptide,TC.300,38.0,0.31,58.8,4.95,84.73899999999999,University of Bergen
25,DNA; Microsatellite Repeats; Population,TC.604,8.0,0.11,-10.5,4.54,68.608,University of Bergen
26,Uterine Cervical Neoplasms; Papillomavirus Infections; Women,TC.189,38.0,0.21,150.1,4.4,83.802,University of Bergen
27,Health; Costs And Cost Analysis; Neoplasms,TC.584,43.0,0.4,18.5,4.32,72.892,University of Bergen
28,Genome; Neoplasms; Genes,TC.436,30.0,0.21,27.9,4.28,94.04299999999999,University of Bergen
29,Bile Acids And Salts; Autoimmune Hepatitis; Sclerosing Cholangitis,TC.729,20.0,0.38,-26.9,4.27,60.308,University of Bergen
30,Magnetic Resonance Imaging; Brain; Diffusion,TC.181,42.0,0.19,-43.8,4.16,93.37299999999999,University of Bergen
31,Inductively Coupled Plasma Mass Spectrometry; Atomic Absorption Spectrometry; Inductively Coupled Plasma,TC.274,6.0,0.07,-60.5,4.06,77.91199999999999,University of Bergen
32,Celiac Disease; Glutens; Gluten-Free Diet,TC.919,24.0,0.45,164.2,4.05,64.592,University of Bergen
33,Amyotrophic Lateral Sclerosis; Motor Neurons; Patients,TC.1021,7.0,0.12,-,3.88,78.514,University of Bergen
34,Tree Ring; Trees; Growth Rings,TC.370,26.0,0.28,252.0,3.86,85.676,University of Bergen
35,Opioid Analgesics; Pain; Prescriptions,TC.510,14.0,0.14,-44.3,3.81,78.916,University of Bergen
36,Decay; Quarks; Neutrinos,TC.6,775.0,1.61,8.2,3.74,98.39399999999999,University of Bergen
37,Media; News; Journalism,TC.279,72.0,0.37,-19.6,3.73,81.593,University of Bergen
38,Atrial Fibrillation; Patients; Catheter Ablation,TC.25,57.0,0.15,49.1,3.72,94.913,University of Bergen
39,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,60.0,0.16,-17.1,3.71,97.72399999999999,University of Bergen
40,Eye; Glaucoma; Cataract,TC.19,9.0,0.03,-1.1,3.67,90.83,University of Bergen
41,Gambling; Internet; Students,TC.555,39.0,0.31,79.2,3.66,87.751,University of Bergen
42,Neuroendocrine Tumors; Neoplasms; Neuroendocrine Carcinoma,TC.690,17.0,0.27,513.2,3.64,63.18600000000001,University of Bergen
43,Lipid Bilayers; Membranes; Lipids,TC.529,7.0,0.1,-,3.63,79.317,University of Bergen
44,Electricity; Energy; Economics,TC.81,24.0,0.07,-14.4,3.59,98.594,University of Bergen
45,Metagenome; Probiotics; Bacteria,TC.215,12.0,0.05,-,3.54,98.661,University of Bergen
46,Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents,TC.159,19.0,0.12,239.1,3.53,82.79799999999999,University of Bergen
47,Law; Court; Human Rights,TC.757,17.0,0.29,-47.2,3.5,22.959,University of Bergen
48,DNA Methylation; Epigenomics; Neoplasms,TC.478,29.0,0.2,-16.1,3.49,91.96799999999999,University of Bergen
49,Coleoptera; Beetle; Staphylinidae,TC.351,11.0,0.2,45.1,3.3,29.451,University of Bergen
0,Health; Research; Income,TC.1068,18.0,0.28,-36.2,86.78,60.71,University of Bristol
1,Bariatric Surgery; Gastric Bypass; Obesity,TC.865,18.0,0.22,81.4,29.38,71.486,University of Bristol
2,Depression; Inflammation; Cytokines,TC.816,15.0,0.4,737.6,21.57,57.831,University of Bristol
3,Health; Delivery Of Health Care; Women,TC.424,20.0,0.14,-25.0,17.33,76.908,University of Bristol
4,Phase Equilibria; Binary Mixtures; Equations Of State,TC.135,22.0,0.16,31.4,10.98,85.141,University of Bristol
5,Opioid Analgesics; Pain; Prescriptions,TC.510,24.0,0.25,-33.1,10.01,78.916,University of Bristol
6,Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,TC.496,44.0,0.44,1050.5,7.57,70.884,University of Bristol
7,Thyroid Neoplasms; Thyroid Gland; Thyroidectomy,TC.76,17.0,0.07,456.2,7.49,89.35700000000001,University of Bristol
8,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,196.0,1.36,6.0,7.36,78.581,University of Bristol
9,Research; Data; Information Dissemination,TC.1257,17.0,0.31,84.2,7.17,66.867,University of Bristol
10,Autophagy; Sirolimus; Neoplasms,TC.627,15.0,0.11,22.8,7.0,92.57,University of Bristol
11,Research; Science; Periodicals As Topic,TC.932,47.0,0.66,-11.4,6.73,73.42699999999999,University of Bristol
12,Cannabinoids; Cannabis; Endocannabinoids,TC.318,13.0,0.1,114.2,6.71,88.42,University of Bristol
13,Benthic Foraminifera; Planktonic Foraminifera; Paleoceanography,TC.773,89.0,2.2,-22.4,6.49,59.371,University of Bristol
14,Cholesterol; Lipids; Atherosclerosis,TC.79,120.0,0.51,109.3,5.99,94.444,University of Bristol
15,Telomere; Telomerase; G-Quadruplexes,TC.863,16.0,0.21,-61.8,5.76,86.479,University of Bristol
16,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,113.0,1.13,53.3,5.53,84.20299999999999,University of Bristol
17,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,81.0,0.34,2.1,5.29,94.779,University of Bristol
18,Pregnancy; Depression; Postpartum Depression,TC.1028,20.0,0.42,111.1,4.62,57.631,University of Bristol
19,Anti-Bacterial Agents; Infection; Methicillin-Resistant Staphylococcus Aureus,TC.16,66.0,0.14,96.0,4.62,98.26,University of Bristol
20,Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster,TC.225,18.0,0.15,28.0,4.6,72.557,University of Bristol
21,Propulsion; Communication; Liquid Metals,TC.1342,16.0,0.27,32.9,4.52,79.384,University of Bristol
22,Behcet Syndrome; Uveitis; Patients,TC.1173,33.0,0.94,-31.3,4.39,26.372,University of Bristol
23,Dengue; Viruses; Dengue Virus,TC.170,21.0,0.09,23.2,4.27,98.32700000000001,University of Bristol
24,Decay; Quarks; Neutrinos,TC.6,833.0,1.73,19.4,4.19,98.39399999999999,University of Bristol
25,Hepacivirus; Hepatitis B Virus; Hepatitis C,TC.58,54.0,0.19,130.8,4.11,95.448,University of Bristol
26,Metabolomics; Metabolome; Mass Spectrometry,TC.858,45.0,0.6,69.6,3.82,84.538,University of Bristol
27,Pervasive Child Development Disorders; Autistic Disorder; Child,TC.139,96.0,0.4,15.7,3.78,93.976,University of Bristol
28,Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,TC.187,31.0,0.16,-51.0,3.71,89.625,University of Bristol
29,Hepatocellular Carcinoma; Liver; Neoplasms,TC.182,14.0,0.07,274.6,3.7,86.01100000000001,University of Bristol
30,Work; Personality; Psychology,TC.29,72.0,0.18,-5.2,3.68,96.45200000000001,University of Bristol
31,Oceans; Lakes; Dissolved Organic Matter,TC.52,71.0,0.28,24.8,3.67,95.984,University of Bristol
32,Stomach Neoplasms; Esophageal Neoplasms; Gastrectomy,TC.309,24.0,0.17,-49.2,3.66,75.904,University of Bristol
33,Multiple Sclerosis; Patients; Neuromyelitis Optica,TC.304,41.0,0.27,79.9,3.65,87.95200000000001,University of Bristol
34,Grief; Bereavement; Death,TC.1167,13.0,0.33,-,3.64,32.262,University of Bristol
35,DNA Methylation; Epigenomics; Neoplasms,TC.478,70.0,0.49,424.5,3.63,91.96799999999999,University of Bristol
36,Serotonin; Depression; Serotonin Plasma Membrane Transport Proteins,TC.357,40.0,0.62,-38.6,3.62,69.545,University of Bristol
37,Optical Communication; Light Emitting Diodes; Atmospheric Turbulence,TC.796,14.0,0.14,-,3.61,58.434,University of Bristol
38,Vowels; Language; Dialect,TC.418,19.0,0.2,263.2,3.61,35.274,University of Bristol
39,Supply Chains; Supply Chain Management; Industry,TC.146,22.0,0.09,253.6,3.6,95.382,University of Bristol
40,Wireless Sensor Networks; Sensor Nodes; Routing Protocols,TC.27,54.0,0.09,105.5,3.43,96.51899999999999,University of Bristol
41,Genes; Gene Regulatory Networks; Gene Expression,TC.362,26.0,0.15,125.1,3.36,90.495,University of Bristol
42,Proteins; Molecular Dynamics Simulation; Molecular Dynamics,TC.108,95.0,0.43,-20.4,3.34,94.846,University of Bristol
43,Media; News; Journalism,TC.279,36.0,0.18,127.0,3.29,81.593,University of Bristol
44,Blood; Blood Transfusion; Patients,TC.272,35.0,0.28,-41.3,3.22,74.297,University of Bristol
45,Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,TC.61,24.0,0.06,25.7,3.21,99.598,University of Bristol
46,Detectors; High Energy Physics; Readout Systems,TC.560,95.0,1.17,49.3,3.21,45.716,University of Bristol
47,Law; Offense; Neurosciences,TC.786,16.0,0.27,-100.0,3.2,24.163,University of Bristol
48,Isotopes; Isotopic Fractionation; Sulfur Isotope,TC.1357,26.0,1.13,-16.2,3.17,48.928999999999995,University of Bristol
49,Magnetic Resonance Imaging; Brain; Diffusion,TC.181,19.0,0.09,110.9,3.16,93.37299999999999,University of Bristol
0,Allergic Contact Dermatitis; Hypersensitivity; Skin,TC.579,7.0,0.14,72.2,32.25,44.043,University of Cape Town
1,Science; Risks; Nanotechnology,TC.550,18.0,0.19,-,23.15,71.687,University of Cape Town
2,Health; Research; Income,TC.1068,103.0,1.6,13.4,16.22,60.71,University of Cape Town
3,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,30.0,0.48,72.3,12.02,52.677,University of Cape Town
4,Anticoagulants; Patients; Venous Thromboembolism,TC.26,27.0,0.08,43.8,8.81,92.303,University of Cape Town
5,Cholesterol; Lipids; Atherosclerosis,TC.79,68.0,0.29,-7.0,8.54,94.444,University of Cape Town
6,Research; Science; Periodicals As Topic,TC.932,9.0,0.13,28.9,7.95,73.42699999999999,University of Cape Town
7,Renal Cell Carcinoma; Nephrectomy; Neoplasms,TC.341,27.0,0.22,139.5,7.93,70.14699999999999,University of Cape Town
8,Infertility; Twins; Assisted Reproductive Techniques,TC.625,13.0,0.18,294.9,6.95,52.141999999999996,University of Cape Town
9,Hypertension; Blood Pressure; Patients,TC.157,63.0,0.38,107.4,6.64,82.932,University of Cape Town
10,Health; Delivery Of Health Care; Women,TC.424,173.0,1.25,31.2,6.03,76.908,University of Cape Town
11,Emigrants And Immigrants; Hispanic Americans; Acculturation,TC.646,16.0,0.19,-17.5,6.01,61.513000000000005,University of Cape Town
12,Dengue; Viruses; Dengue Virus,TC.170,37.0,0.16,43.7,5.92,98.32700000000001,University of Cape Town
13,Chronic Obstructive Pulmonary Disease; Asthma; Patients,TC.39,92.0,0.33,32.0,5.88,94.177,University of Cape Town
14,Health; Costs And Cost Analysis; Neoplasms,TC.584,21.0,0.19,72.4,5.5,72.892,University of Cape Town
15,Genome; Neoplasms; Genes,TC.436,9.0,0.06,59.8,5.41,94.04299999999999,University of Cape Town
16,Ischemic Preconditioning; Reperfusion Injury; Ischemic Postconditioning,TC.662,10.0,0.23,24.6,5.33,49.598,University of Cape Town
17,Sustainability; Sustainable Development; Students,TC.879,8.0,0.11,-58.2,5.23,53.213,University of Cape Town
18,Obesity; Motor Activity; Child,TC.18,164.0,0.3,116.7,5.16,99.197,University of Cape Town
19,Humor; Conversation Analysis; Politeness,TC.530,8.0,0.08,-81.2,4.98,47.858000000000004,University of Cape Town
20,Fabaceae; Faboideae; Mimosoideae,TC.1462,10.0,0.71,18.8,4.81,5.422000000000001,University of Cape Town
21,Rehabilitation; Depression; Patients,TC.601,10.0,0.15,-53.8,4.62,59.303999999999995,University of Cape Town
22,Metagenome; Probiotics; Bacteria,TC.215,15.0,0.06,59.6,4.22,98.661,University of Cape Town
23,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,32.0,0.22,24.9,4.03,78.581,University of Cape Town
24,Mitochondrial Genome; Transfer RNA; Genes,TC.650,13.0,0.16,86.3,3.7,69.143,University of Cape Town
25,Decay; Quarks; Neutrinos,TC.6,727.0,1.51,39.6,3.67,98.39399999999999,University of Cape Town
26,Chromatin; Histones; Epigenomics,TC.201,8.0,0.04,-,3.63,96.65299999999999,University of Cape Town
27,Detectors; High Energy Physics; Readout Systems,TC.560,24.0,0.3,153.9,3.62,45.716,University of Cape Town
28,Land Use; Models; Rural Areas,TC.558,7.0,0.08,-100.0,3.51,57.363,University of Cape Town
29,Industry; Innovation; Entrepreneurship,TC.24,63.0,0.14,21.0,3.49,97.256,University of Cape Town
30,Secondary Batteries; Electric Batteries; Lithium Alloys,TC.30,11.0,0.01,-46.2,3.47,100.0,University of Cape Town
31,Disasters; Floods; Risks,TC.438,64.0,0.42,155.7,3.33,83.46700000000001,University of Cape Town
32,Omega-3 Fatty Acids; Docosahexaenoic Acids; Unsaturated Fatty Acids,TC.600,8.0,0.12,124.8,3.32,74.498,University of Cape Town
33,Whales; Dolphins; Seals,TC.516,42.0,0.56,-28.9,3.29,85.274,University of Cape Town
34,Pregnancy; Dissection; Coronary Vessels,TC.1416,32.0,1.22,-8.9,3.28,18.541,University of Cape Town
35,Onychomycosis; Tinea; Arthrodermataceae,TC.908,8.0,0.22,12.6,3.27,26.104,University of Cape Town
36,Pericarditis; Pericardial Effusion; Constrictive Pericarditis,TC.1459,19.0,0.99,-53.9,3.2,2.7439999999999998,University of Cape Town
37,Fossils; Pleistocene; Paleolithic,TC.127,105.0,0.73,-14.3,3.18,80.52199999999999,University of Cape Town
38,Myasthenia Gravis; Thymoma; Encephalitis,TC.810,12.0,0.19,-,3.12,51.205,University of Cape Town
39,DNA; Microsatellite Repeats; Population,TC.604,13.0,0.18,-,3.08,68.608,University of Cape Town
40,Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents,TC.159,86.0,0.56,13.0,3.04,82.79799999999999,University of Cape Town
41,Candida; Infection; Candida Albicans,TC.115,63.0,0.33,86.2,3.01,85.20700000000001,University of Cape Town
42,Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma,TC.264,14.0,0.1,18.6,3.0,76.84100000000001,University of Cape Town
43,Obesity; Leptin; Adiponectin,TC.257,11.0,0.06,91.5,2.97,91.633,University of Cape Town
44,Potential; Parity; Equations,TC.927,15.0,0.35,36.3,2.87,38.889,University of Cape Town
45,Adenoviridae; Neoplasms; Dependovirus,TC.477,6.0,0.1,-,2.83,67.135,University of Cape Town
46,Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis,TC.72,660.0,2.4,13.8,2.74,91.23200000000001,University of Cape Town
47,Heart Failure; Patients; Brain Natriuretic Peptide,TC.300,22.0,0.18,17.6,2.7,84.73899999999999,University of Cape Town
48,India; Indian; Politics,TC.475,17.0,0.16,-49.0,2.55,34.137,University of Cape Town
49,Atrial Fibrillation; Patients; Catheter Ablation,TC.25,42.0,0.11,-16.6,2.52,94.913,University of Cape Town
0,Ecosystem Services; Willingness To Pay; Valuation,TC.955,2.0,0.03,-,29.98,76.64,University of Ghana
1,Editorial; Periodicals As Topic; Publications,TC.1122,1.0,0.01,-,8.36,26.706999999999997,University of Ghana
2,Japan; Japanese; Korea,TC.949,1.0,0.02,-,7.65,6.024,University of Ghana
3,Health; Research; Income,TC.1068,38.0,0.59,70.1,7.49,60.71,University of Ghana
4,Mental Health; Homeless Persons; Mental Health Services,TC.499,3.0,0.04,-5.4,7.09,53.28,University of Ghana
5,Alzheimer Disease; Dementia; Amyloid,TC.32,2.0,0.01,-,5.07,98.795,University of Ghana
6,Morals; Research; Behavior,TC.267,4.0,0.02,-100.0,5.01,88.01899999999999,University of Ghana
7,Forest; Deforestation; Conservation,TC.663,18.0,0.21,131.6,4.42,75.1,University of Ghana
8,Ribonucleotide Reductases; Bleomycin; Iron,TC.1421,1.0,0.05,-,4.05,53.748000000000005,University of Ghana
9,Design; Product Design; Product Development,TC.263,1.0,0.01,-,3.96,69.47800000000001,University of Ghana
10,Baculoviridae; Entomopathogenic Nematodes; Nucleopolyhedrovirus,TC.679,2.0,0.05,-,3.7,41.098,University of Ghana
11,Stroke; Gait; Rehabilitation,TC.48,3.0,0.01,-,3.41,96.787,University of Ghana
12,Pregnancy; Pre-Eclampsia; Women,TC.85,21.0,0.09,-,3.35,90.696,University of Ghana
13,Telomere; Telomerase; G-Quadruplexes,TC.863,1.0,0.01,-,3.34,86.479,University of Ghana
14,Students; Science; Learning,TC.230,9.0,0.05,59.2,3.33,70.75,University of Ghana
15,Shape Optimization; Structural Optimization; Design,TC.1053,1.0,0.02,-100.0,3.32,48.193000000000005,University of Ghana
16,Forgiveness; Communication; Students,TC.768,4.0,0.07,-,3.26,44.913000000000004,University of Ghana
17,Proteomics; Mass Spectrometry; Proteins,TC.227,2.0,0.01,3.9,3.03,92.50299999999999,University of Ghana
18,T-Lymphocytes; Neoplasms; Immunotherapy,TC.12,2.0,0.0,-100.0,2.97,99.665,University of Ghana
19,Sarcopenia; Patients; Aged,TC.782,1.0,0.01,-,2.97,82.12899999999999,University of Ghana
20,Delivery Of Health Care; Patients; Hospitals,TC.160,4.0,0.02,-100.0,2.93,86.07799999999999,University of Ghana
21,Child; Malnutrition; Food,TC.934,55.0,1.04,38.2,2.92,55.489,University of Ghana
22,Allergens; Hypersensitivity; Atopic Dermatitis,TC.116,1.0,0.01,-100.0,2.81,90.62899999999999,University of Ghana
23,Complementary Therapies; Homeopathy; Patients,TC.474,2.0,0.03,-100.0,2.77,52.276,University of Ghana
24,Attention; Brain; Learning,TC.10,1.0,0.0,-,2.71,98.193,University of Ghana
25,Poverty; Inequality; Development,TC.1107,17.0,0.35,142.9,2.64,31.66,University of Ghana
26,Suicide; Suicidal Ideation; Wounds And Injuries,TC.531,6.0,0.06,-19.8,2.62,73.829,University of Ghana
27,Fires; Marsupial; Marsupialia,TC.953,2.0,0.06,-,2.54,43.373000000000005,University of Ghana
28,Research; Technology; Industry,TC.637,10.0,0.1,607.1,2.41,70.281,University of Ghana
29,Disasters; Floods; Risks,TC.438,35.0,0.23,214.7,2.39,83.46700000000001,University of Ghana
30,Human Influenza; Orthomyxoviridae; Influenza Vaccines,TC.147,21.0,0.09,-40.7,2.35,91.432,University of Ghana
31,Flame Retardants; Fires; Smoke,TC.578,3.0,0.03,-,2.32,71.954,University of Ghana
32,Supply Chains; Supply Chain Management; Industry,TC.146,4.0,0.02,-,2.3,95.382,University of Ghana
33,Design; Human Computer Interaction; Websites,TC.742,2.0,0.03,-,2.3,54.15,University of Ghana
34,Malpractice; Physicians; Jurisprudence,TC.1243,2.0,0.07,-,2.29,10.241,University of Ghana
35,Child; Geography; Research,TC.596,5.0,0.05,17.4,2.29,49.398,University of Ghana
36,Pigments; Painting; Bronze,TC.916,2.0,0.04,-,2.28,52.008,University of Ghana
37,Morus; Flavonoids; Antioxidants,TC.1017,3.0,0.07,-,2.21,45.248000000000005,University of Ghana
38,Indonesia; Malaysia; Thailand,TC.676,2.0,0.03,-,2.21,24.9,University of Ghana
39,Bacteriophages; Genome; Viruses,TC.1232,1.0,0.03,-,2.21,61.913999999999994,University of Ghana
40,DNA; Barcoding; Polymerase Chain Reaction,TC.1157,2.0,0.04,-,2.17,69.679,University of Ghana
41,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,16.0,0.07,-4.3,2.17,94.779,University of Ghana
42,Drops; Hydrophobicity; Contact Angle,TC.374,1.0,0.01,-,2.17,95.181,University of Ghana
43,Fisheries; Sharks; Fish,TC.63,6.0,0.03,-,2.15,90.228,University of Ghana
44,Omega-3 Fatty Acids; Docosahexaenoic Acids; Unsaturated Fatty Acids,TC.600,1.0,0.01,-,2.14,74.498,University of Ghana
45,Psychoanalysis; Psychotherapy; Patients,TC.289,3.0,0.03,-,2.11,25.77,University of Ghana
46,Photocatalysis; Photocatalysts; Solar Cells,TC.8,6.0,0.01,-25.2,2.1,99.93299999999999,University of Ghana
47,Peroxisomes; Adrenoleukodystrophy; Fatty Acids,TC.1316,1.0,0.05,-100.0,2.09,35.341,University of Ghana
48,Acids; Triterpenes; Oleanolic Acid,TC.765,3.0,0.04,-,2.07,64.056,University of Ghana
49,Arsenic; Arsenate; Iron Oxides,TC.569,5.0,0.06,-100.0,2.06,84.471,University of Ghana
0,Sarcopenia; Patients; Aged,TC.782,21.0,0.21,-53.7,11.65,82.12899999999999,University of Leeds
1,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,23.0,0.1,187.1,10.44,94.779,University of Leeds
2,Cholesterol; Lipids; Atherosclerosis,TC.79,23.0,0.1,272.0,8.07,94.444,University of Leeds
3,DNA Repair; DNA Damage; Neoplasms,TC.104,22.0,0.11,54.3,6.22,93.574,University of Leeds
4,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,35.0,0.35,-4.2,6.15,84.20299999999999,University of Leeds
5,Sustainability; Sustainable Development; Students,TC.879,23.0,0.33,-76.1,6.1,53.213,University of Leeds
6,Research; Science; Periodicals As Topic,TC.932,15.0,0.21,-51.7,5.5,73.42699999999999,University of Leeds
7,Human Engineering; Ergonomics; Automation,TC.588,25.0,0.28,-21.6,5.16,56.961000000000006,University of Leeds
8,Metagenome; Probiotics; Bacteria,TC.215,23.0,0.1,59.6,4.83,98.661,University of Leeds
9,Clostridium Difficile; Clostridium Infections; Anthrax,TC.610,76.0,1.05,-46.1,4.63,66.934,University of Leeds
10,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,89.0,0.62,4.1,4.56,78.581,University of Leeds
11,Watersheds; Soil Erosion; Catchments,TC.476,15.0,0.18,-10.6,4.46,74.163,University of Leeds
12,Formicidae; Hymenoptera; Ant,TC.260,52.0,0.46,-82.9,4.09,82.329,University of Leeds
13,Rheumatoid Arthritis; Psoriasis; Patients,TC.130,385.0,1.71,18.8,3.74,91.165,University of Leeds
14,Dairy Cows; Cows; Mastitis,TC.136,14.0,0.09,444.3,3.73,80.857,University of Leeds
15,Research; Data; Information Dissemination,TC.1257,14.0,0.25,-,3.57,66.867,University of Leeds
16,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,63.0,0.17,151.6,3.45,97.72399999999999,University of Leeds
17,Gambling; Internet; Students,TC.555,15.0,0.12,-14.7,3.43,87.751,University of Leeds
18,Tree Ring; Trees; Growth Rings,TC.370,18.0,0.19,134.7,3.39,85.676,University of Leeds
19,Disasters; Floods; Risks,TC.438,78.0,0.51,15.4,3.31,83.46700000000001,University of Leeds
20,Atoms; Bose-Einstein Condensates; Gases,TC.332,13.0,0.12,95.7,3.28,81.392,University of Leeds
21,Remote Sensing; Image Classification; Satellite Imagery,TC.153,112.0,0.39,-22.1,3.23,95.11399999999999,University of Leeds
22,Non-Small-Cell Lung Carcinoma; Lung Neoplasms; Patients,TC.124,16.0,0.06,-,3.2,95.58200000000001,University of Leeds
23,Conflict Of Interest; Industry; Physicians,TC.942,13.0,0.27,175.9,3.07,40.228,University of Leeds
24,Telomere; Telomerase; G-Quadruplexes,TC.863,21.0,0.28,-36.4,3.07,86.479,University of Leeds
25,Systemic Lupus Erythematosus; Systemic Scleroderma; Patients,TC.162,38.0,0.23,581.3,3.03,84.00299999999999,University of Leeds
26,Clinical Trials As Topic; Therapeutics; Methods,TC.883,18.0,0.3,-7.3,2.97,55.89,University of Leeds
27,Electricity; Energy; Economics,TC.81,202.0,0.56,-7.4,2.96,98.594,University of Leeds
28,Colorectal Neoplasms; Rectal Neoplasms; Patients,TC.93,119.0,0.42,129.6,2.96,92.035,University of Leeds
29,Wastes; Solid Wastes; Municipal Solid Waste,TC.703,39.0,0.45,-35.1,2.95,79.719,University of Leeds
30,Heavy Metals; Soils; Cadmium,TC.214,13.0,0.08,-77.5,2.95,90.161,University of Leeds
31,Iron; Anemia; Erythropoietin,TC.238,16.0,0.12,143.0,2.91,83.133,University of Leeds
32,Literacy; Teacher; Student,TC.450,40.0,0.34,19.5,2.88,46.185,University of Leeds
33,Art; Aesthetics; Kierkegaard,TC.695,35.0,0.41,-22.9,2.86,24.23,University of Leeds
34,Amphipoda; Crustacea; Isopoda,TC.1121,16.0,0.88,49.1,2.85,8.902000000000001,University of Leeds
35,Chronic Obstructive Pulmonary Disease; Asthma; Patients,TC.39,15.0,0.05,-,2.83,94.177,University of Leeds
36,Museums; Art; Culture,TC.759,53.0,0.67,-22.7,2.81,39.357,University of Leeds
37,Wetlands; Desertification; Plateau,TC.674,19.0,0.31,-1.4,2.8,46.854,University of Leeds
38,Forest; Deforestation; Conservation,TC.663,63.0,0.72,-25.6,2.79,75.1,University of Leeds
39,Arabidopsis; Plants; Genes,TC.11,98.0,0.22,38.6,2.78,98.86200000000001,University of Leeds
40,Terrorism; Organized Crime; Radicalism,TC.945,24.0,0.39,-21.4,2.74,37.952,University of Leeds
41,Algorithms; Computer Vision; Models,TC.0,48.0,0.04,-51.7,2.74,99.465,University of Leeds
42,Forests; Landscapes; Plants,TC.151,107.0,0.49,-26.3,2.7,94.712,University of Leeds
43,Surgery; Needles; Robotics,TC.752,11.0,0.14,409.4,2.68,56.091,University of Leeds
44,Birds; Nests; Seabirds,TC.41,32.0,0.15,-25.1,2.67,89.759,University of Leeds
45,Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms,TC.60,18.0,0.06,89.0,2.65,90.361,University of Leeds
